order_id,order_date,ship_date,ship_mode,customer_name,segment,region,state,product_name,category,sub_category,sales,quantity,discount,profit,year,month,profit_margin,discount_category,,,,,,,,,,
CA-2017-115651,7/9/2017,7/12/2017,First Class,Noel Staavos,Corporate,West,Texas,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,8.84,5.00,0.20,2.98,2017,Jul,33.71%,Low Discount,,,,,,,,,,
CA-2017-143035,10/3/2017,10/5/2017,Second Class,Chuck Clark,Home Office,West,Washington,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,6.63,3.00,0.00,3.12,2017,Oct,47.06%,No Discount,,,,,,,,,,
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,Lena Creighton,Consumer,West,Texas,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,11.52,4.00,0.00,3.46,2016,Oct,30.03%,No Discount,,,,,,,,,,
CA-2016-108616,9/29/2016,10/3/2016,Standard Class,Joe Kamberova,Consumer,West,Texas,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,25.92,9.00,0.00,7.78,2016,Sep,30.02%,No Discount,,,,,,,,,,
CA-2017-140326,9/4/2017,9/6/2017,First Class,Helen Wasserman,Corporate,West,Washington,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,6.91,3.00,0.20,0.86,2017,Sep,12.45%,Low Discount,,,,,,,,,,
CA-2015-121650,12/10/2015,12/16/2015,Standard Class,Keith Dawkins,Corporate,West,Virginia,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,3.90,2.00,0.00,1.52,2015,Dec,38.97%,No Discount,,,,,,,,,,
CA-2014-121006,11/10/2014,11/16/2014,Standard Class,Sam Craven,Consumer,East,Texas,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,3.90,2.00,0.00,1.52,2014,Nov,38.97%,No Discount,,,,,,,,,,
US-2015-130491,2/8/2015,2/11/2015,First Class,Brosina Hoffman,Consumer,West,Tennessee,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,5.76,2.00,0.00,1.73,2015,Feb,30.03%,No Discount,,,,,,,,,,
CA-2016-104689,12/1/2016,12/5/2016,Standard Class,Fred Hopkins,Corporate,West,Washington,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,23.04,8.00,0.00,6.91,2016,Dec,29.99%,No Discount,,,,,,,,,,
CA-2015-124450,4/27/2015,5/3/2015,Standard Class,Greg Tran,Consumer,West,Washington,Staples in misc. colors,Office Supplies,Art,22.74,3.00,0.00,8.87,2015,Apr,39.01%,No Discount,,,,,,,,,,
US-2017-135230,9/1/2017,9/7/2017,Standard Class,Christine Kargatis,Home Office,West,Washington,Staples in misc. colors,Office Supplies,Art,7.58,1.00,0.00,2.96,2017,Sep,39.05%,No Discount,,,,,,,,,,
CA-2017-127656,7/11/2017,7/17/2017,Standard Class,Natalie Webber,Consumer,West,Pennsylvania,Staples in misc. colors,Office Supplies,Art,30.32,4.00,0.00,11.82,2017,Jul,38.98%,No Discount,,,,,,,,,,
US-2015-164357,11/25/2015,11/29/2015,Standard Class,Sandra Flanagan,Consumer,West,Texas,Newell 349,Office Supplies,Art,13.12,5.00,0.20,1.48,2015,Nov,11.28%,Low Discount,,,,,,,,,,
CA-2017-164378,7/15/2017,7/18/2017,Second Class,Michelle Moray,Consumer,West,Washington,Newell 349,Office Supplies,Art,6.56,2.00,0.00,1.90,2017,Jul,28.96%,No Discount,,,,,,,,,,
CA-2017-146458,11/19/2017,11/22/2017,Second Class,Richard Bierner,Consumer,West,Virginia,Newell 349,Office Supplies,Art,22.96,7.00,0.00,6.66,2017,Nov,29.01%,No Discount,,,,,,,,,,
CA-2017-125290,11/6/2017,11/10/2017,Second Class,Chuck Clark,Home Office,West,Washington,Newell 339,Office Supplies,Art,13.90,5.00,0.00,3.61,2017,Nov,25.97%,No Discount,,,,,,,,,,
CA-2017-139304,1/29/2017,2/2/2017,Standard Class,Vivek Gonzalez,Consumer,West,Washington,Newell 339,Office Supplies,Art,8.34,3.00,0.00,2.17,2017,Jan,26.02%,No Discount,,,,,,,,,,
CA-2016-112256,7/23/2016,7/28/2016,Standard Class,Chloris Kastensmidt,Consumer,West,Washington,Newell 339,Office Supplies,Art,4.45,2.00,0.20,0.33,2016,Jul,7.42%,Low Discount,,,,,,,,,,
US-2016-132423,4/15/2016,4/19/2016,Standard Class,Muhammed Yedwab,Corporate,West,Wisconsin,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,33.49,7.00,0.20,5.86,2016,Apr,17.50%,Low Discount,,,,,,,,,,
CA-2017-166128,4/11/2017,4/18/2017,Standard Class,Luke Weiss,Consumer,West,New York,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,41.86,7.00,0.00,14.23,2017,Apr,33.99%,No Discount,,,,,,,,,,
CA-2017-112725,1/30/2017,2/6/2017,Standard Class,Eugene Hildebrand,Home Office,West,West Virginia,Newell 338,Office Supplies,Art,8.82,3.00,0.00,2.38,2017,Jan,26.98%,No Discount,,,,,,,,,,
CA-2016-158694,11/10/2016,11/13/2016,Second Class,Arianne Irving,Consumer,West,Washington,Newell 338,Office Supplies,Art,14.70,5.00,0.00,3.97,2016,Nov,27.01%,No Discount,,,,,,,,,,
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,Edward Hooks,Corporate,West,Washington,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,4.20,2.00,0.00,1.18,2016,Dec,28.10%,No Discount,,,,,,,,,,
US-2014-105151,3/30/2014,3/31/2014,First Class,Susan Gilcrest,Corporate,East,Texas,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,10.50,5.00,0.00,2.94,2014,Mar,28.00%,No Discount,,,,,,,,,,
CA-2017-137001,6/10/2017,6/13/2017,Second Class,George Zrebassa,Corporate,West,Massachusetts,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,14.70,7.00,0.00,4.12,2017,Jun,28.03%,No Discount,,,,,,,,,,
CA-2017-163405,12/21/2017,12/25/2017,Standard Class,Bradley Nguyen,Consumer,West,Washington,Newell 317,Office Supplies,Art,5.88,2.00,0.00,1.71,2017,Dec,29.08%,No Discount,,,,,,,,,,
US-2014-105767,5/23/2014,5/27/2014,Standard Class,Andrew Roberts,Consumer,West,Pennsylvania,Newell 317,Office Supplies,Art,21.17,9.00,0.20,2.38,2014,May,11.24%,Low Discount,,,,,,,,,,
CA-2015-113628,11/12/2015,11/19/2015,Standard Class,Anna H�berlin,Corporate,West,Virginia,Newell 317,Office Supplies,Art,11.76,5.00,0.20,1.32,2015,Nov,11.22%,Low Discount,,,,,,,,,,
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,Edward Hooks,Corporate,West,Washington,Newell 317,Office Supplies,Art,8.82,3.00,0.00,2.56,2016,Dec,29.02%,No Discount,,,,,,,,,,
CA-2015-141243,1/3/2015,1/8/2015,Second Class,Amy Hunt,Consumer,West,Texas,Newell 317,Office Supplies,Art,7.06,3.00,0.20,0.79,2015,Jan,11.19%,Low Discount,,,,,,,,,,
CA-2015-150770,5/3/2015,5/6/2015,First Class,Lena Cacioppo,Consumer,West,Virginia,Newell 317,Office Supplies,Art,8.82,3.00,0.00,2.56,2015,May,29.02%,No Discount,,,,,,,,,,
US-2015-106873,9/24/2015,9/29/2015,Second Class,Kunst Miller,Consumer,West,Texas,Newell 317,Office Supplies,Art,16.46,7.00,0.20,1.85,2015,Sep,11.24%,Low Discount,,,,,,,,,,
CA-2015-111507,2/6/2015,2/13/2015,Standard Class,Victoria Wilson,Corporate,West,Washington,Newell 310,Office Supplies,Art,5.28,3.00,0.00,1.53,2015,Feb,28.98%,No Discount,,,,,,,,,,
CA-2014-116407,11/15/2014,11/21/2014,Standard Class,Jamie Frazer,Consumer,West,Tennessee,Newell 310,Office Supplies,Art,4.22,3.00,0.20,0.48,2014,Nov,11.37%,Low Discount,,,,,,,,,,
CA-2017-113530,5/19/2017,5/21/2017,Second Class,Becky Castell,Home Office,West,Texas,Newell 310,Office Supplies,Art,3.52,2.00,0.00,1.02,2017,May,28.98%,No Discount,,,,,,,,,,
US-2017-107384,12/4/2017,12/8/2017,Standard Class,Theone Pippenger,Consumer,West,Texas,Newell 310,Office Supplies,Art,8.80,5.00,0.00,2.55,2017,Dec,28.98%,No Discount,,,,,,,,,,
CA-2016-114748,10/9/2016,10/14/2016,Standard Class,Maria Zettner,Home Office,West,Washington,Newell 310,Office Supplies,Art,1.41,1.00,0.20,0.16,2016,Oct,11.35%,Low Discount,,,,,,,,,,
CA-2017-108287,12/18/2017,12/20/2017,First Class,Alex Grayson,Consumer,West,Texas,Newell 310,Office Supplies,Art,12.67,9.00,0.20,1.43,2017,Dec,11.29%,Low Discount,,,,,,,,,,
CA-2015-102260,9/22/2015,9/26/2015,Standard Class,Sanjit Jacobs,Home Office,West,Washington,Newell 310,Office Supplies,Art,2.82,2.00,0.20,0.32,2015,Sep,11.35%,Low Discount,,,,,,,,,,
CA-2017-134306,7/8/2017,7/12/2017,Standard Class,Tamara Dahlen,Consumer,West,Virginia,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,12.96,2.00,0.00,4.15,2017,Jul,32.02%,No Discount,,,,,,,,,,
CA-2014-109218,6/30/2014,7/3/2014,Second Class,Anthony Rawles,Corporate,West,Washington,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,32.40,5.00,0.00,10.37,2014,Jun,32.01%,No Discount,,,,,,,,,,
CA-2017-111332,5/20/2017,5/22/2017,Second Class,Nat Carroll,Consumer,East,Texas,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,25.92,4.00,0.00,8.29,2017,May,31.98%,No Discount,,,,,,,,,,
CA-2014-117016,3/4/2014,3/9/2014,Standard Class,Sanjit Chand,Consumer,West,Utah,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,15.55,3.00,0.20,2.33,2014,Mar,14.98%,Low Discount,,,,,,,,,,
CA-2017-169439,9/9/2017,9/13/2017,Standard Class,Logan Currie,Consumer,West,Washington,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,25.92,5.00,0.20,3.89,2017,Sep,15.01%,Low Discount,,,,,,,,,,
CA-2015-128608,1/12/2015,1/17/2015,Standard Class,Cindy Schnelling,Corporate,South,Texas,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,10.37,2.00,0.20,1.56,2015,Jan,15.04%,Low Discount,,,,,,,,,,
CA-2017-109946,4/16/2017,4/21/2017,Standard Class,Paul Lucas,Home Office,West,Washington,Newell 325,Office Supplies,Art,16.52,5.00,0.20,2.07,2017,Apr,12.53%,Low Discount,,,,,,,,,,
CA-2014-106439,10/31/2014,11/4/2014,Standard Class,Greg Guthrie,Corporate,West,Washington,Newell 325,Office Supplies,Art,12.39,3.00,0.00,3.72,2014,Oct,30.02%,No Discount,,,,,,,,,,
CA-2017-163069,8/18/2017,8/21/2017,Second Class,Pauline Johnson,Consumer,West,Ohio,Newell 325,Office Supplies,Art,9.91,3.00,0.20,1.24,2017,Aug,12.51%,Low Discount,,,,,,,,,,
CA-2016-149335,7/25/2016,7/25/2016,Same Day,Becky Castell,Home Office,West,Texas,Newell 325,Office Supplies,Art,37.17,9.00,0.00,11.15,2016,Jul,30.00%,No Discount,,,,,,,,,,
CA-2017-140480,7/8/2017,7/12/2017,Standard Class,Harold Engle,Corporate,East,Wisconsin,Newell 325,Office Supplies,Art,28.91,7.00,0.00,8.67,2017,Jul,29.99%,No Discount,,,,,,,,,,
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,Jack Lebron,Consumer,West,Texas,Newell 325,Office Supplies,Art,23.13,7.00,0.20,2.89,2017,Dec,12.49%,Low Discount,,,,,,,,,,
CA-2017-118136,9/16/2017,9/17/2017,First Class,Barry Blumstein,Corporate,West,Texas,Newell 330,Office Supplies,Art,5.98,1.00,0.00,1.55,2017,Sep,25.92%,No Discount,,,,,,,,,,
CA-2014-156587,3/7/2014,3/8/2014,First Class,Aaron Bergman,Consumer,West,Washington,Newell 330,Office Supplies,Art,17.94,3.00,0.00,4.66,2014,Mar,25.98%,No Discount,,,,,,,,,,
CA-2017-111269,6/16/2017,6/18/2017,Second Class,Christine Sundaresam,Consumer,West,Washington,Newell 330,Office Supplies,Art,23.92,5.00,0.20,1.79,2017,Jun,7.48%,Low Discount,,,,,,,,,,
US-2015-156797,8/11/2015,8/15/2015,Standard Class,Philisse Overcash,Home Office,West,Wisconsin,Newell 330,Office Supplies,Art,11.96,2.00,0.00,3.11,2015,Aug,26.00%,No Discount,,,,,,,,,,
US-2017-108063,12/2/2017,12/5/2017,First Class,Adam Shillingsburg,Consumer,West,Virginia,Newell 309,Office Supplies,Art,34.65,3.00,0.00,10.40,2017,Dec,30.01%,No Discount,,,,,,,,,,
CA-2017-143651,3/25/2017,3/30/2017,Standard Class,Filia McAdams,Corporate,West,Washington,Newell 309,Office Supplies,Art,23.10,2.00,0.00,6.93,2017,Mar,30.00%,No Discount,,,,,,,,,,
CA-2017-161774,5/14/2017,5/15/2017,First Class,Greg Tran,Consumer,West,Washington,Newell 309,Office Supplies,Art,46.20,5.00,0.20,5.78,2017,May,12.51%,Low Discount,,,,,,,,,,
CA-2015-133396,8/13/2015,8/15/2015,First Class,Grace Kelly,Corporate,West,Texas,Newell 309,Office Supplies,Art,64.68,7.00,0.20,8.09,2015,Aug,12.51%,Low Discount,,,,,,,,,,
CA-2016-113390,10/11/2016,10/15/2016,Standard Class,Emily Phan,Consumer,West,Texas,Newell 309,Office Supplies,Art,27.72,3.00,0.20,3.47,2016,Oct,12.52%,Low Discount,,,,,,,,,,
CA-2017-144932,4/14/2017,4/17/2017,First Class,Alan Barnes,Consumer,West,Washington,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,89.86,3.00,0.20,21.34,2017,Apr,23.75%,Low Discount,,,,,,,,,,
CA-2015-112130,5/3/2015,5/7/2015,Standard Class,Stewart Visinsky,Consumer,West,Vermont,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,59.90,2.00,0.20,14.23,2015,May,23.76%,Low Discount,,,,,,,,,,
CA-2015-154284,12/21/2015,12/26/2015,Second Class,Sam Zeldin,Home Office,West,Washington,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,59.90,2.00,0.20,14.23,2015,Dec,23.76%,Low Discount,,,,,,,,,,
CA-2015-104514,1/2/2015,1/4/2015,Second Class,Claudia Bergmann,Corporate,West,Vermont,Newell 313,Office Supplies,Art,9.84,3.00,0.00,2.66,2015,Jan,27.03%,No Discount,,,,,,,,,,
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,Irene Maddox,Consumer,West,Wisconsin,Newell 313,Office Supplies,Art,13.12,5.00,0.20,1.15,2015,Dec,8.77%,Low Discount,,,,,,,,,,
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,Joseph Airdo,Consumer,West,Pennsylvania,Newell 313,Office Supplies,Art,5.25,2.00,0.20,0.46,2014,Sep,8.76%,Low Discount,,,,,,,,,,
CA-2016-107216,6/14/2016,6/17/2016,First Class,Paul Van Hugh,Home Office,West,Wisconsin,Newell 326,Office Supplies,Art,7.04,4.00,0.00,2.04,2016,Jun,28.98%,No Discount,,,,,,,,,,
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,Irene Maddox,Consumer,West,Wisconsin,Newell 326,Office Supplies,Art,4.22,3.00,0.20,0.48,2015,Dec,11.37%,Low Discount,,,,,,,,,,
US-2017-120649,1/20/2017,1/26/2017,Standard Class,Jeremy Farry,Consumer,West,Washington,Newell 326,Office Supplies,Art,3.52,2.00,0.00,1.02,2017,Jan,28.98%,No Discount,,,,,,,,,,
CA-2016-141523,12/19/2016,12/24/2016,Second Class,Mark Haberlin,Corporate,West,Texas,Newell 326,Office Supplies,Art,3.52,2.00,0.00,1.02,2016,Dec,28.98%,No Discount,,,,,,,,,,
CA-2016-102561,7/18/2016,7/22/2016,Standard Class,Neil Knudson,Home Office,West,Washington,Newell 326,Office Supplies,Art,11.26,8.00,0.20,1.27,2016,Jul,11.28%,Low Discount,,,,,,,,,,
CA-2017-140536,4/4/2017,4/5/2017,First Class,Tom Ashbrook,Home Office,East,New York,Newell 326,Office Supplies,Art,7.04,4.00,0.00,2.04,2017,Apr,28.98%,No Discount,,,,,,,,,,
CA-2015-118948,5/28/2015,6/3/2015,Standard Class,Neil Knudson,Home Office,West,Washington,Newell 311,Office Supplies,Art,6.63,3.00,0.00,1.79,2015,May,27.00%,No Discount,,,,,,,,,,
CA-2017-104801,2/13/2017,2/19/2017,Standard Class,Fred Harton,Consumer,West,Washington,Newell 311,Office Supplies,Art,6.63,3.00,0.00,1.79,2017,Feb,27.00%,No Discount,,,,,,,,,,
CA-2017-134649,1/26/2017,1/31/2017,Second Class,Carol Adams,Corporate,West,Texas,Newell 311,Office Supplies,Art,15.47,7.00,0.00,4.18,2017,Jan,27.02%,No Discount,,,,,,,,,,
CA-2017-162572,9/25/2017,9/27/2017,Second Class,Raymond Buch,Consumer,West,Washington,Newell 311,Office Supplies,Art,10.61,6.00,0.20,0.93,2017,Sep,8.77%,Low Discount,,,,,,,,,,
CA-2017-105193,3/25/2017,3/31/2017,Standard Class,John Lee,Consumer,West,Pennsylvania,Newell 311,Office Supplies,Art,11.05,5.00,0.00,2.98,2017,Mar,26.97%,No Discount,,,,,,,,,,
CA-2015-155586,12/12/2015,12/16/2015,Second Class,Xylona Preis,Consumer,West,Texas,Newell 311,Office Supplies,Art,2.21,1.00,0.00,0.60,2015,Dec,27.15%,No Discount,,,,,,,,,,
CA-2016-152331,6/26/2016,6/30/2016,Standard Class,Lela Donovan,Corporate,Central,Illinois,Newell 311,Office Supplies,Art,5.30,3.00,0.20,0.46,2016,Jun,8.68%,Low Discount,,,,,,,,,,
CA-2016-163636,12/5/2016,12/9/2016,Second Class,Mike Pelletier,Home Office,West,Wisconsin,Newell 311,Office Supplies,Art,3.54,2.00,0.20,0.31,2016,Dec,8.76%,Low Discount,,,,,,,,,,
CA-2017-110478,3/4/2017,3/9/2017,Standard Class,Sung Pak,Corporate,West,Texas,American Pencil,Office Supplies,Art,9.32,4.00,0.00,2.70,2017,Mar,28.97%,No Discount,,,,,,,,,,
CA-2015-105634,11/8/2015,11/14/2015,Standard Class,Helen Abelman,Consumer,West,Ohio,American Pencil,Office Supplies,Art,11.65,5.00,0.00,3.38,2015,Nov,29.01%,No Discount,,,,,,,,,,
CA-2016-152072,1/15/2016,1/19/2016,Standard Class,Dean percer,Home Office,West,Washington,American Pencil,Office Supplies,Art,4.66,2.00,0.00,1.35,2016,Jan,28.97%,No Discount,,,,,,,,,,
CA-2017-103352,11/27/2017,11/30/2017,Second Class,Resi P�lking,Consumer,West,Wisconsin,American Pencil,Office Supplies,Art,6.99,3.00,0.00,2.03,2017,Nov,29.04%,No Discount,,,,,,,,,,
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,Kristen Hastings,Corporate,West,Virginia,American Pencil,Office Supplies,Art,9.32,4.00,0.00,2.70,2014,Mar,28.97%,No Discount,,,,,,,,,,
CA-2016-144785,4/18/2016,4/23/2016,Standard Class,Cindy Schnelling,Corporate,South,Texas,American Pencil,Office Supplies,Art,6.99,3.00,0.00,2.03,2016,Apr,29.04%,No Discount,,,,,,,,,,
CA-2014-153969,9/21/2014,9/25/2014,Standard Class,Herbert Flentye,Consumer,West,Tennessee,Newell 34,Office Supplies,Art,59.52,3.00,0.00,15.48,2014,Sep,26.01%,No Discount,,,,,,,,,,
CA-2016-111283,2/29/2016,3/4/2016,Standard Class,Lena Cacioppo,Consumer,West,Virginia,Newell 34,Office Supplies,Art,111.10,7.00,0.20,8.33,2016,Feb,7.50%,Low Discount,,,,,,,,,,
CA-2015-132374,2/22/2015,2/24/2015,Second Class,Penelope Sewall,Home Office,West,Virginia,Newell 34,Office Supplies,Art,79.36,4.00,0.00,20.63,2015,Feb,26.00%,No Discount,,,,,,,,,,
CA-2017-147844,5/2/2017,5/6/2017,Standard Class,Dorothy Dickinson,Consumer,West,Virginia,Newell 34,Office Supplies,Art,59.52,3.00,0.00,15.48,2017,May,26.01%,No Discount,,,,,,,,,,
CA-2017-104885,3/2/2017,3/8/2017,Standard Class,Dorothy Badders,Corporate,South,Texas,Newell 34,Office Supplies,Art,59.52,3.00,0.00,15.48,2017,Mar,26.01%,No Discount,,,,,,,,,,
CA-2015-108588,1/5/2015,1/10/2015,Standard Class,Brooke Gillingham,Corporate,West,Ohio,Newell 34,Office Supplies,Art,59.52,3.00,0.00,15.48,2015,Jan,26.01%,No Discount,,,,,,,,,,
CA-2017-134194,12/25/2017,1/1/2018,Standard Class,Guy Armstrong,Consumer,West,Texas,Newell 34,Office Supplies,Art,31.74,2.00,0.20,2.38,2017,Dec,7.50%,Low Discount,,,,,,,,,,
CA-2015-145352,3/16/2015,3/22/2015,Standard Class,Christopher Martinez,Consumer,West,South Carolina,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,2.74,1.00,0.00,0.74,2015,Mar,27.01%,No Discount,,,,,,,,,,
CA-2016-109911,5/12/2016,5/16/2016,Standard Class,Vivek Grady,Corporate,South,Virginia,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,10.96,4.00,0.00,2.96,2016,May,27.01%,No Discount,,,,,,,,,,
CA-2015-129042,12/12/2015,12/17/2015,Standard Class,Eric Murdock,Consumer,West,Pennsylvania,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,8.22,3.00,0.00,2.22,2015,Dec,27.01%,No Discount,,,,,,,,,,
CA-2014-167199,1/6/2014,1/10/2014,Standard Class,Maria Etezadi,Home Office,West,Virginia,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,5.48,2.00,0.00,1.48,2014,Jan,27.01%,No Discount,,,,,,,,,,
CA-2016-149762,12/3/2016,12/7/2016,Standard Class,Roger Demir,Consumer,West,Washington,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,21.92,8.00,0.00,5.92,2016,Dec,27.01%,No Discount,,,,,,,,,,
CA-2017-157469,12/2/2017,12/7/2017,Standard Class,Erin Smith,Corporate,West,Rhode Island,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,19.73,9.00,0.20,1.73,2017,Dec,8.77%,Low Discount,,,,,,,,,,
CA-2017-110310,10/27/2017,11/2/2017,Standard Class,Nona Balk,Corporate,West,Wisconsin,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,6.58,3.00,0.20,0.58,2017,Oct,8.81%,Low Discount,,,,,,,,,,
US-2015-150630,9/17/2015,9/21/2015,Standard Class,Tracy Blumstein,Consumer,West,Texas,Lumber Crayons,Office Supplies,Art,15.76,2.00,0.20,3.55,2015,Sep,22.53%,Low Discount,,,,,,,,,,
CA-2017-140949,3/17/2017,3/22/2017,Second Class,Denny Blanton,Consumer,South,New York,Lumber Crayons,Office Supplies,Art,59.10,6.00,0.00,22.46,2017,Mar,38.00%,No Discount,,,,,,,,,,
US-2015-110163,11/1/2015,11/4/2015,First Class,Guy Armstrong,Consumer,West,Texas,Lumber Crayons,Office Supplies,Art,7.88,1.00,0.20,1.77,2015,Nov,22.46%,Low Discount,,,,,,,,,,
CA-2014-145387,10/31/2014,11/2/2014,Second Class,Anne McFarland,Consumer,West,Washington,Lumber Crayons,Office Supplies,Art,49.25,5.00,0.00,18.72,2014,Oct,38.01%,No Discount,,,,,,,,,,
CA-2017-100615,4/20/2017,4/24/2017,Standard Class,Sarah Jordon,Consumer,West,Texas,Lumber Crayons,Office Supplies,Art,15.76,2.00,0.20,3.55,2017,Apr,22.53%,Low Discount,,,,,,,,,,
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,Adrian Barton,Consumer,West,Texas,Lumber Crayons,Office Supplies,Art,23.64,3.00,0.20,5.32,2015,Nov,22.50%,Low Discount,,,,,,,,,,
CA-2014-156594,12/20/2014,12/23/2014,Second Class,Michael Chen,Consumer,West,Washington,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,47.30,2.00,0.00,12.30,2014,Dec,26.00%,No Discount,,,,,,,,,,
CA-2017-147725,9/14/2017,9/14/2017,Same Day,Liz Thompson,Consumer,West,Texas,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,70.95,3.00,0.00,18.45,2017,Sep,26.00%,No Discount,,,,,,,,,,
CA-2017-168228,4/27/2017,4/29/2017,First Class,Arthur Prichep,Consumer,West,Washington,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,47.30,2.00,0.00,12.30,2017,Apr,26.00%,No Discount,,,,,,,,,,
CA-2014-111899,5/4/2014,5/5/2014,First Class,Nat Carroll,Consumer,East,Texas,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,37.84,2.00,0.20,2.84,2014,May,7.51%,Low Discount,,,,,,,,,,
CA-2014-153808,4/6/2014,4/10/2014,Second Class,Frank Hawley,Corporate,West,Virginia,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,70.95,3.00,0.00,18.45,2014,Apr,26.00%,No Discount,,,,,,,,,,
CA-2016-166618,11/14/2016,11/18/2016,Standard Class,Darren Powers,Consumer,West,Texas,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,23.65,1.00,0.00,6.15,2016,Nov,26.00%,No Discount,,,,,,,,,,
US-2016-111290,7/22/2016,7/26/2016,Standard Class,Dennis Kane,Consumer,West,Washington,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,29.20,5.00,0.00,10.51,2016,Jul,35.99%,No Discount,,,,,,,,,,
CA-2015-162761,10/9/2015,10/13/2015,Standard Class,Sonia Cooley,Consumer,West,Rhode Island,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,37.38,8.00,0.20,7.48,2015,Oct,20.01%,Low Discount,,,,,,,,,,
CA-2017-100237,10/15/2017,10/19/2017,Standard Class,Stuart Van,Corporate,West,Utah,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,11.68,2.00,0.00,4.20,2017,Oct,35.96%,No Discount,,,,,,,,,,
